comments,duration,event,main_speaker,title,published_date,ratings,views
41,745,TEDWomen 2016,Miriam Zoila Pérez,Miriam Zoila Pérez: How racism harms pregnant women -- and what can help,1487001956,"[{'id': 8, 'name': 'Informative', 'count': 112}, {'id': 10, 'name': 'Inspiring', 'count': 54}, {'id': 3, 'name': 'Courageous', 'count': 18}, {'id': 1, 'name': 'Beautiful', 'count': 25}, {'id': 21, 'name': 'Unconvincing', 'count': 22}, {'id': 23, 'name': 'Jaw-dropping', 'count': 6}, {'id': 24, 'name': 'Persuasive', 'count': 37}, {'id': 2, 'name': 'Confusing', 'count': 5}, {'id': 25, 'name': 'OK', 'count': 15}, {'id': 7, 'name': 'Funny', 'count': 3}, {'id': 22, 'name': 'Fascinating', 'count': 20}, {'id': 11, 'name': 'Longwinded', 'count': 20}, {'id': 26, 'name': 'Obnoxious', 'count': 22}, {'id': 9, 'name': 'Ingenious', 'count': 9}]",793925
33,257,TED2015, Rodrigo y Gabriela,Rodrigo y Gabriela: An electrifying acoustic guitar performance,1487073428,"[{'id': 1, 'name': 'Beautiful', 'count': 383}, {'id': 25, 'name': 'OK', 'count': 31}, {'id': 22, 'name': 'Fascinating', 'count': 233}, {'id': 23, 'name': 'Jaw-dropping', 'count': 266}, {'id': 3, 'name': 'Courageous', 'count': 18}, {'id': 10, 'name': 'Inspiring', 'count': 111}, {'id': 9, 'name': 'Ingenious', 'count': 53}, {'id': 8, 'name': 'Informative', 'count': 3}, {'id': 7, 'name': 'Funny', 'count': 35}, {'id': 11, 'name': 'Longwinded', 'count': 3}, {'id': 21, 'name': 'Unconvincing', 'count': 4}, {'id': 26, 'name': 'Obnoxious', 'count': 1}, {'id': 24, 'name': 'Persuasive', 'count': 1}, {'id': 2, 'name': 'Confusing', 'count': 3}]",1138566
53,865,TEDxMileHigh,Amy Adele Hasinoff,Amy Adele Hasinoff: How to practice safe sexting,1487088188,"[{'id': 8, 'name': 'Informative', 'count': 250}, {'id': 10, 'name': 'Inspiring', 'count': 112}, {'id': 24, 'name': 'Persuasive', 'count': 132}, {'id': 7, 'name': 'Funny', 'count': 58}, {'id': 3, 'name': 'Courageous', 'count': 75}, {'id': 21, 'name': 'Unconvincing', 'count': 40}, {'id': 11, 'name': 'Longwinded', 'count': 7}, {'id': 26, 'name': 'Obnoxious', 'count': 8}, {'id': 2, 'name': 'Confusing', 'count': 17}, {'id': 25, 'name': 'OK', 'count': 52}, {'id': 9, 'name': 'Ingenious', 'count': 31}, {'id': 22, 'name': 'Fascinating', 'count': 18}, {'id': 23, 'name': 'Jaw-dropping', 'count': 12}, {'id': 1, 'name': 'Beautiful', 'count': 29}]",1240167
93,517,TEDNYC,Lara Setrakian,Lara Setrakian: 3 ways to fix a broken news industry,1487174869,"[{'id': 8, 'name': 'Informative', 'count': 430}, {'id': 10, 'name': 'Inspiring', 'count': 292}, {'id': 3, 'name': 'Courageous', 'count': 185}, {'id': 23, 'name': 'Jaw-dropping', 'count': 8}, {'id': 22, 'name': 'Fascinating', 'count': 45}, {'id': 9, 'name': 'Ingenious', 'count': 33}, {'id': 24, 'name': 'Persuasive', 'count': 225}, {'id': 25, 'name': 'OK', 'count': 43}, {'id': 21, 'name': 'Unconvincing', 'count': 22}, {'id': 26, 'name': 'Obnoxious', 'count': 6}, {'id': 1, 'name': 'Beautiful', 'count': 20}, {'id': 11, 'name': 'Longwinded', 'count': 14}, {'id': 2, 'name': 'Confusing', 'count': 5}, {'id': 7, 'name': 'Funny', 'count': 3}]",942996
30,763,TEDxStanford,Salil Dudani,Salil Dudani: How jails extort the poor,1487261136,"[{'id': 1, 'name': 'Beautiful', 'count': 31}, {'id': 10, 'name': 'Inspiring', 'count': 133}, {'id': 8, 'name': 'Informative', 'count': 219}, {'id': 24, 'name': 'Persuasive', 'count': 101}, {'id': 3, 'name': 'Courageous', 'count': 102}, {'id': 22, 'name': 'Fascinating', 'count': 40}, {'id': 25, 'name': 'OK', 'count': 18}, {'id': 9, 'name': 'Ingenious', 'count': 6}, {'id': 23, 'name': 'Jaw-dropping', 'count': 44}, {'id': 21, 'name': 'Unconvincing', 'count': 13}, {'id': 26, 'name': 'Obnoxious', 'count': 6}, {'id': 2, 'name': 'Confusing', 'count': 6}, {'id': 11, 'name': 'Longwinded', 'count': 2}, {'id': 7, 'name': 'Funny', 'count': 4}]",944259
270,620,TED@IBM,Grady Booch,Grady Booch: Don't fear superintelligent AI,1487347786,"[{'id': 10, 'name': 'Inspiring', 'count': 251}, {'id': 8, 'name': 'Informative', 'count': 219}, {'id': 3, 'name': 'Courageous', 'count': 65}, {'id': 24, 'name': 'Persuasive', 'count': 89}, {'id': 21, 'name': 'Unconvincing', 'count': 99}, {'id': 9, 'name': 'Ingenious', 'count': 47}, {'id': 1, 'name': 'Beautiful', 'count': 48}, {'id': 22, 'name': 'Fascinating', 'count': 136}, {'id': 11, 'name': 'Longwinded', 'count': 12}, {'id': 26, 'name': 'Obnoxious', 'count': 10}, {'id': 7, 'name': 'Funny', 'count': 62}, {'id': 25, 'name': 'OK', 'count': 22}, {'id': 23, 'name': 'Jaw-dropping', 'count': 12}, {'id': 2, 'name': 'Confusing', 'count': 12}]",1362265
345,3608,TED Dialogues,Yuval Noah Harari,Yuval Noah Harari: Nationalism vs. globalism: the new political divide,1487604924,"[{'id': 8, 'name': 'Informative', 'count': 583}, {'id': 1, 'name': 'Beautiful', 'count': 65}, {'id': 10, 'name': 'Inspiring', 'count': 333}, {'id': 22, 'name': 'Fascinating', 'count': 380}, {'id': 24, 'name': 'Persuasive', 'count': 214}, {'id': 3, 'name': 'Courageous', 'count': 87}, {'id': 23, 'name': 'Jaw-dropping', 'count': 76}, {'id': 9, 'name': 'Ingenious', 'count': 120}, {'id': 2, 'name': 'Confusing', 'count': 12}, {'id': 21, 'name': 'Unconvincing', 'count': 29}, {'id': 26, 'name': 'Obnoxious', 'count': 19}, {'id': 7, 'name': 'Funny', 'count': 24}, {'id': 25, 'name': 'OK', 'count': 30}, {'id': 11, 'name': 'Longwinded', 'count': 23}]",1514291
52,749,TEDWomen 2016,Brittney Cooper,Brittney Cooper: The racial politics of time,1487693334,"[{'id': 10, 'name': 'Inspiring', 'count': 147}, {'id': 8, 'name': 'Informative', 'count': 169}, {'id': 3, 'name': 'Courageous', 'count': 118}, {'id': 22, 'name': 'Fascinating', 'count': 64}, {'id': 24, 'name': 'Persuasive', 'count': 94}, {'id': 1, 'name': 'Beautiful', 'count': 38}, {'id': 11, 'name': 'Longwinded', 'count': 15}, {'id': 25, 'name': 'OK', 'count': 12}, {'id': 9, 'name': 'Ingenious', 'count': 28}, {'id': 23, 'name': 'Jaw-dropping', 'count': 16}, {'id': 2, 'name': 'Confusing', 'count': 13}, {'id': 21, 'name': 'Unconvincing', 'count': 44}, {'id': 26, 'name': 'Obnoxious', 'count': 35}, {'id': 7, 'name': 'Funny', 'count': 4}]",690546
44,850,TEDxWarwick,Jonathan Rossiter,Jonathan Rossiter: A robot that eats pollution,1487780253,"[{'id': 8, 'name': 'Informative', 'count': 290}, {'id': 9, 'name': 'Ingenious', 'count': 234}, {'id': 22, 'name': 'Fascinating', 'count': 267}, {'id': 10, 'name': 'Inspiring', 'count': 182}, {'id': 1, 'name': 'Beautiful', 'count': 53}, {'id': 23, 'name': 'Jaw-dropping', 'count': 29}, {'id': 21, 'name': 'Unconvincing', 'count': 23}, {'id': 24, 'name': 'Persuasive', 'count': 27}, {'id': 26, 'name': 'Obnoxious', 'count': 5}, {'id': 7, 'name': 'Funny', 'count': 19}, {'id': 3, 'name': 'Courageous', 'count': 13}, {'id': 2, 'name': 'Confusing', 'count': 5}, {'id': 11, 'name': 'Longwinded', 'count': 11}, {'id': 25, 'name': 'OK', 'count': 17}]",1107711
22,711,TED@IBM,Charity Wayua,Charity Wayua: A few ways to fix a government,1487864998,"[{'id': 25, 'name': 'OK', 'count': 36}, {'id': 10, 'name': 'Inspiring', 'count': 278}, {'id': 24, 'name': 'Persuasive', 'count': 92}, {'id': 8, 'name': 'Informative', 'count': 147}, {'id': 1, 'name': 'Beautiful', 'count': 47}, {'id': 3, 'name': 'Courageous', 'count': 71}, {'id': 23, 'name': 'Jaw-dropping', 'count': 16}, {'id': 22, 'name': 'Fascinating', 'count': 52}, {'id': 9, 'name': 'Ingenious', 'count': 33}, {'id': 7, 'name': 'Funny', 'count': 9}, {'id': 2, 'name': 'Confusing', 'count': 3}, {'id': 21, 'name': 'Unconvincing', 'count': 1}, {'id': 11, 'name': 'Longwinded', 'count': 0}, {'id': 26, 'name': 'Obnoxious', 'count': 0}]",952784
100,944,TEDWomen 2016,Stacy Smith,Stacy Smith: The data behind Hollywood's sexism,1487951404,"[{'id': 3, 'name': 'Courageous', 'count': 85}, {'id': 8, 'name': 'Informative', 'count': 176}, {'id': 24, 'name': 'Persuasive', 'count': 121}, {'id': 11, 'name': 'Longwinded', 'count': 29}, {'id': 21, 'name': 'Unconvincing', 'count': 79}, {'id': 26, 'name': 'Obnoxious', 'count': 57}, {'id': 9, 'name': 'Ingenious', 'count': 22}, {'id': 25, 'name': 'OK', 'count': 46}, {'id': 2, 'name': 'Confusing', 'count': 9}, {'id': 10, 'name': 'Inspiring', 'count': 86}, {'id': 23, 'name': 'Jaw-dropping', 'count': 27}, {'id': 22, 'name': 'Fascinating', 'count': 34}, {'id': 7, 'name': 'Funny', 'count': 30}, {'id': 1, 'name': 'Beautiful', 'count': 15}]",891398
6,440,TEDxBeaconStreet,Ani Liu,"Ani Liu: Smelfies, and other experiments in synthetic biology",1488211188,"[{'id': 8, 'name': 'Informative', 'count': 68}, {'id': 7, 'name': 'Funny', 'count': 70}, {'id': 22, 'name': 'Fascinating', 'count': 80}, {'id': 10, 'name': 'Inspiring', 'count': 48}, {'id': 1, 'name': 'Beautiful', 'count': 36}, {'id': 24, 'name': 'Persuasive', 'count': 6}, {'id': 25, 'name': 'OK', 'count': 7}, {'id': 9, 'name': 'Ingenious', 'count': 58}, {'id': 2, 'name': 'Confusing', 'count': 10}, {'id': 21, 'name': 'Unconvincing', 'count': 12}, {'id': 3, 'name': 'Courageous', 'count': 14}, {'id': 26, 'name': 'Obnoxious', 'count': 2}, {'id': 11, 'name': 'Longwinded', 'count': 3}, {'id': 23, 'name': 'Jaw-dropping', 'count': 6}]",760537
74,370,TED Residency,Jeff Kirschner,Jeff Kirschner: This app makes it fun to pick up litter,1488297881,"[{'id': 9, 'name': 'Ingenious', 'count': 288}, {'id': 10, 'name': 'Inspiring', 'count': 476}, {'id': 22, 'name': 'Fascinating', 'count': 136}, {'id': 8, 'name': 'Informative', 'count': 213}, {'id': 24, 'name': 'Persuasive', 'count': 166}, {'id': 7, 'name': 'Funny', 'count': 21}, {'id': 3, 'name': 'Courageous', 'count': 40}, {'id': 1, 'name': 'Beautiful', 'count': 42}, {'id': 23, 'name': 'Jaw-dropping', 'count': 38}, {'id': 25, 'name': 'OK', 'count': 8}, {'id': 2, 'name': 'Confusing', 'count': 1}, {'id': 11, 'name': 'Longwinded', 'count': 3}, {'id': 21, 'name': 'Unconvincing', 'count': 3}, {'id': 26, 'name': 'Obnoxious', 'count': 8}]",1004810
22,368,TEDNYC,Lux Narayan,"Lux Narayan: What I learned from 2,000 obituaries",1488384349,"[{'id': 1, 'name': 'Beautiful', 'count': 117}, {'id': 7, 'name': 'Funny', 'count': 195}, {'id': 22, 'name': 'Fascinating', 'count': 219}, {'id': 10, 'name': 'Inspiring', 'count': 255}, {'id': 8, 'name': 'Informative', 'count': 172}, {'id': 24, 'name': 'Persuasive', 'count': 45}, {'id': 9, 'name': 'Ingenious', 'count': 71}, {'id': 25, 'name': 'OK', 'count': 43}, {'id': 3, 'name': 'Courageous', 'count': 8}, {'id': 23, 'name': 'Jaw-dropping', 'count': 11}, {'id': 21, 'name': 'Unconvincing', 'count': 22}, {'id': 2, 'name': 'Confusing', 'count': 4}, {'id': 26, 'name': 'Obnoxious', 'count': 4}, {'id': 11, 'name': 'Longwinded', 'count': 3}]",1395806
19,918,TEDWomen 2016,Kathy Hull,Kathy Hull: Stories from a home for terminally ill children,1488470040,"[{'id': 1, 'name': 'Beautiful', 'count': 283}, {'id': 10, 'name': 'Inspiring', 'count': 293}, {'id': 23, 'name': 'Jaw-dropping', 'count': 35}, {'id': 3, 'name': 'Courageous', 'count': 133}, {'id': 24, 'name': 'Persuasive', 'count': 52}, {'id': 8, 'name': 'Informative', 'count': 67}, {'id': 22, 'name': 'Fascinating', 'count': 58}, {'id': 9, 'name': 'Ingenious', 'count': 16}, {'id': 25, 'name': 'OK', 'count': 10}, {'id': 7, 'name': 'Funny', 'count': 7}, {'id': 2, 'name': 'Confusing', 'count': 0}, {'id': 11, 'name': 'Longwinded', 'count': 0}, {'id': 21, 'name': 'Unconvincing', 'count': 0}, {'id': 26, 'name': 'Obnoxious', 'count': 0}]",890330
13,299,TED Talks Live,Sara Ramirez,"Sara Ramirez: ""Rollercoaster""",1488542180,"[{'id': 1, 'name': 'Beautiful', 'count': 143}, {'id': 23, 'name': 'Jaw-dropping', 'count': 25}, {'id': 10, 'name': 'Inspiring', 'count': 35}, {'id': 7, 'name': 'Funny', 'count': 12}, {'id': 22, 'name': 'Fascinating', 'count': 21}, {'id': 3, 'name': 'Courageous', 'count': 13}, {'id': 25, 'name': 'OK', 'count': 19}, {'id': 9, 'name': 'Ingenious', 'count': 2}, {'id': 26, 'name': 'Obnoxious', 'count': 3}, {'id': 2, 'name': 'Confusing', 'count': 3}, {'id': 8, 'name': 'Informative', 'count': 1}, {'id': 24, 'name': 'Persuasive', 'count': 2}, {'id': 11, 'name': 'Longwinded', 'count': 0}, {'id': 21, 'name': 'Unconvincing', 'count': 0}]",804359
191,778,TEDxVienna,Carrie Poppy,Carrie Poppy: A scientific approach to the paranormal,1488559087,"[{'id': 7, 'name': 'Funny', 'count': 293}, {'id': 22, 'name': 'Fascinating', 'count': 164}, {'id': 3, 'name': 'Courageous', 'count': 58}, {'id': 8, 'name': 'Informative', 'count': 205}, {'id': 10, 'name': 'Inspiring', 'count': 110}, {'id': 23, 'name': 'Jaw-dropping', 'count': 17}, {'id': 24, 'name': 'Persuasive', 'count': 113}, {'id': 25, 'name': 'OK', 'count': 45}, {'id': 26, 'name': 'Obnoxious', 'count': 24}, {'id': 9, 'name': 'Ingenious', 'count': 45}, {'id': 1, 'name': 'Beautiful', 'count': 35}, {'id': 11, 'name': 'Longwinded', 'count': 23}, {'id': 21, 'name': 'Unconvincing', 'count': 62}, {'id': 2, 'name': 'Confusing', 'count': 12}]",1257858
197,917,TEDNYC,Megan Phelps-Roper,Megan Phelps-Roper: I grew up in the Westboro Baptist Church. Here's why I left,1488816305,"[{'id': 3, 'name': 'Courageous', 'count': 1188}, {'id': 8, 'name': 'Informative', 'count': 482}, {'id': 24, 'name': 'Persuasive', 'count': 639}, {'id': 1, 'name': 'Beautiful', 'count': 449}, {'id': 10, 'name': 'Inspiring', 'count': 1182}, {'id': 22, 'name': 'Fascinating', 'count': 172}, {'id': 7, 'name': 'Funny', 'count': 12}, {'id': 23, 'name': 'Jaw-dropping', 'count': 54}, {'id': 9, 'name': 'Ingenious', 'count': 24}, {'id': 2, 'name': 'Confusing', 'count': 10}, {'id': 11, 'name': 'Longwinded', 'count': 13}, {'id': 21, 'name': 'Unconvincing', 'count': 29}, {'id': 26, 'name': 'Obnoxious', 'count': 13}, {'id': 25, 'name': 'OK', 'count': 30}]",4503368
28,761,TEDWomen 2016,Caroline Paul,"Caroline Paul: To raise brave girls, encourage adventure",1488902214,"[{'id': 8, 'name': 'Informative', 'count': 201}, {'id': 10, 'name': 'Inspiring', 'count': 711}, {'id': 22, 'name': 'Fascinating', 'count': 180}, {'id': 7, 'name': 'Funny', 'count': 173}, {'id': 3, 'name': 'Courageous', 'count': 396}, {'id': 24, 'name': 'Persuasive', 'count': 255}, {'id': 1, 'name': 'Beautiful', 'count': 116}, {'id': 9, 'name': 'Ingenious', 'count': 32}, {'id': 25, 'name': 'OK', 'count': 24}, {'id': 23, 'name': 'Jaw-dropping', 'count': 27}, {'id': 11, 'name': 'Longwinded', 'count': 2}, {'id': 21, 'name': 'Unconvincing', 'count': 7}, {'id': 26, 'name': 'Obnoxious', 'count': 7}, {'id': 2, 'name': 'Confusing', 'count': 3}]",1465808
66,802,TEDWomen 2016,Jude Kelly,Jude Kelly: Why women should tell the stories of humanity,1488988437,"[{'id': 7, 'name': 'Funny', 'count': 56}, {'id': 10, 'name': 'Inspiring', 'count': 259}, {'id': 24, 'name': 'Persuasive', 'count': 114}, {'id': 1, 'name': 'Beautiful', 'count': 67}, {'id': 3, 'name': 'Courageous', 'count': 86}, {'id': 22, 'name': 'Fascinating', 'count': 54}, {'id': 9, 'name': 'Ingenious', 'count': 17}, {'id': 2, 'name': 'Confusing', 'count': 8}, {'id': 11, 'name': 'Longwinded', 'count': 5}, {'id': 21, 'name': 'Unconvincing', 'count': 12}, {'id': 8, 'name': 'Informative', 'count': 68}, {'id': 26, 'name': 'Obnoxious', 'count': 10}, {'id': 25, 'name': 'OK', 'count': 44}, {'id': 23, 'name': 'Jaw-dropping', 'count': 14}]",1086882
60,524,TEDxBeaconStreet,Joy Buolamwini,Joy Buolamwini: How I'm fighting bias in algorithms,1489075733,"[{'id': 8, 'name': 'Informative', 'count': 198}, {'id': 23, 'name': 'Jaw-dropping', 'count': 27}, {'id': 26, 'name': 'Obnoxious', 'count': 23}, {'id': 3, 'name': 'Courageous', 'count': 55}, {'id': 22, 'name': 'Fascinating', 'count': 64}, {'id': 10, 'name': 'Inspiring', 'count': 90}, {'id': 24, 'name': 'Persuasive', 'count': 81}, {'id': 9, 'name': 'Ingenious', 'count': 34}, {'id': 25, 'name': 'OK', 'count': 33}, {'id': 21, 'name': 'Unconvincing', 'count': 22}, {'id': 11, 'name': 'Longwinded', 'count': 13}, {'id': 7, 'name': 'Funny', 'count': 4}, {'id': 1, 'name': 'Beautiful', 'count': 16}, {'id': 2, 'name': 'Confusing', 'count': 0}]",869310
80,448,TEDxBerkeley,John Koenig,John Koenig: Beautiful new words to describe obscure emotions,1489161707,"[{'id': 1, 'name': 'Beautiful', 'count': 225}, {'id': 7, 'name': 'Funny', 'count': 89}, {'id': 8, 'name': 'Informative', 'count': 136}, {'id': 22, 'name': 'Fascinating', 'count': 183}, {'id': 10, 'name': 'Inspiring', 'count': 232}, {'id': 9, 'name': 'Ingenious', 'count': 116}, {'id': 3, 'name': 'Courageous', 'count': 36}, {'id': 25, 'name': 'OK', 'count': 33}, {'id': 23, 'name': 'Jaw-dropping', 'count': 23}, {'id': 24, 'name': 'Persuasive', 'count': 42}, {'id': 2, 'name': 'Confusing', 'count': 11}, {'id': 21, 'name': 'Unconvincing', 'count': 12}, {'id': 11, 'name': 'Longwinded', 'count': 2}, {'id': 26, 'name': 'Obnoxious', 'count': 6}]",1173364
37,714,TEDMED 2016,Caitlin Doughty,Caitlin Doughty: A burial practice that nourishes the planet,1489417177,"[{'id': 1, 'name': 'Beautiful', 'count': 102}, {'id': 8, 'name': 'Informative', 'count': 191}, {'id': 24, 'name': 'Persuasive', 'count': 124}, {'id': 3, 'name': 'Courageous', 'count': 87}, {'id': 10, 'name': 'Inspiring', 'count': 107}, {'id': 22, 'name': 'Fascinating', 'count': 109}, {'id': 9, 'name': 'Ingenious', 'count': 58}, {'id': 26, 'name': 'Obnoxious', 'count': 8}, {'id': 2, 'name': 'Confusing', 'count': 2}, {'id': 25, 'name': 'OK', 'count': 17}, {'id': 7, 'name': 'Funny', 'count': 16}, {'id': 23, 'name': 'Jaw-dropping', 'count': 14}, {'id': 11, 'name': 'Longwinded', 'count': 4}, {'id': 21, 'name': 'Unconvincing', 'count': 4}]",933978
33,366,TED2016,Carrie Nugent,Carrie Nugent: Adventures of an asteroid hunter,1489502331,"[{'id': 25, 'name': 'OK', 'count': 41}, {'id': 1, 'name': 'Beautiful', 'count': 47}, {'id': 8, 'name': 'Informative', 'count': 212}, {'id': 22, 'name': 'Fascinating', 'count': 164}, {'id': 9, 'name': 'Ingenious', 'count': 8}, {'id': 10, 'name': 'Inspiring', 'count': 39}, {'id': 24, 'name': 'Persuasive', 'count': 50}, {'id': 23, 'name': 'Jaw-dropping', 'count': 14}, {'id': 7, 'name': 'Funny', 'count': 23}, {'id': 11, 'name': 'Longwinded', 'count': 4}, {'id': 26, 'name': 'Obnoxious', 'count': 3}, {'id': 3, 'name': 'Courageous', 'count': 5}, {'id': 21, 'name': 'Unconvincing', 'count': 13}, {'id': 2, 'name': 'Confusing', 'count': 6}]",976473
101,1020,TEDWomen 2016,Peggy Orenstein,Peggy Orenstein: What young women believe about their own sexual pleasure,1489590014,"[{'id': 1, 'name': 'Beautiful', 'count': 229}, {'id': 3, 'name': 'Courageous', 'count': 332}, {'id': 22, 'name': 'Fascinating', 'count': 232}, {'id': 23, 'name': 'Jaw-dropping', 'count': 48}, {'id': 8, 'name': 'Informative', 'count': 588}, {'id': 24, 'name': 'Persuasive', 'count': 208}, {'id': 10, 'name': 'Inspiring', 'count': 389}, {'id': 7, 'name': 'Funny', 'count': 27}, {'id': 9, 'name': 'Ingenious', 'count': 24}, {'id': 11, 'name': 'Longwinded', 'count': 5}, {'id': 21, 'name': 'Unconvincing', 'count': 28}, {'id': 26, 'name': 'Obnoxious', 'count': 26}, {'id': 25, 'name': 'OK', 'count': 17}, {'id': 2, 'name': 'Confusing', 'count': 7}]",1750573
70,973,TEDxRiodelaPlata,Karina Galperin,Karina Galperin: Should we simplify spelling?,1489676410,"[{'id': 3, 'name': 'Courageous', 'count': 49}, {'id': 24, 'name': 'Persuasive', 'count': 103}, {'id': 8, 'name': 'Informative', 'count': 100}, {'id': 9, 'name': 'Ingenious', 'count': 39}, {'id': 22, 'name': 'Fascinating', 'count': 23}, {'id': 10, 'name': 'Inspiring', 'count': 52}, {'id': 23, 'name': 'Jaw-dropping', 'count': 2}, {'id': 11, 'name': 'Longwinded', 'count': 6}, {'id': 25, 'name': 'OK', 'count': 16}, {'id': 21, 'name': 'Unconvincing', 'count': 23}, {'id': 7, 'name': 'Funny', 'count': 5}, {'id': 1, 'name': 'Beautiful', 'count': 9}, {'id': 2, 'name': 'Confusing', 'count': 12}, {'id': 26, 'name': 'Obnoxious', 'count': 5}]",448733
5,389,TED2016, Silk Road Ensemble,"Silk Road Ensemble: ""Turceasca""",1489759215,"[{'id': 1, 'name': 'Beautiful', 'count': 80}, {'id': 23, 'name': 'Jaw-dropping', 'count': 13}, {'id': 7, 'name': 'Funny', 'count': 5}, {'id': 10, 'name': 'Inspiring', 'count': 17}, {'id': 22, 'name': 'Fascinating', 'count': 19}, {'id': 9, 'name': 'Ingenious', 'count': 7}, {'id': 25, 'name': 'OK', 'count': 6}, {'id': 8, 'name': 'Informative', 'count': 3}, {'id': 11, 'name': 'Longwinded', 'count': 4}, {'id': 24, 'name': 'Persuasive', 'count': 4}, {'id': 26, 'name': 'Obnoxious', 'count': 1}, {'id': 2, 'name': 'Confusing', 'count': 1}, {'id': 3, 'name': 'Courageous', 'count': 1}, {'id': 21, 'name': 'Unconvincing', 'count': 0}]",640734
37,713,TEDxMidAtlantic,Dan Bell,Dan Bell: Inside America's dead shopping malls,1489765906,"[{'id': 1, 'name': 'Beautiful', 'count': 83}, {'id': 8, 'name': 'Informative', 'count': 114}, {'id': 10, 'name': 'Inspiring', 'count': 98}, {'id': 7, 'name': 'Funny', 'count': 261}, {'id': 9, 'name': 'Ingenious', 'count': 56}, {'id': 25, 'name': 'OK', 'count': 113}, {'id': 23, 'name': 'Jaw-dropping', 'count': 24}, {'id': 2, 'name': 'Confusing', 'count': 52}, {'id': 3, 'name': 'Courageous', 'count': 32}, {'id': 11, 'name': 'Longwinded', 'count': 81}, {'id': 22, 'name': 'Fascinating', 'count': 108}, {'id': 24, 'name': 'Persuasive', 'count': 11}, {'id': 21, 'name': 'Unconvincing', 'count': 44}, {'id': 26, 'name': 'Obnoxious', 'count': 17}]",1707855
