service_request_id,date_requested,neighborhood,service,status,street_address,public_description
4183152,2023-04-08T05:15:00,Mission Beach,Shared Mobility Device,closed,3602 Mission Blvd,Fire lane
4183153,2023-04-08T05:17:00,Mission Beach,Shared Mobility Device,closed,3779 Mission Blvd,8 illegal birds are greater than four
4183154,2023-04-08T05:22:00,Pacific Beach,Shared Mobility Device,closed,719?799 Thomas Ave,Mutos corner like herpes the gift that keeps on giving
4183155,2023-04-08T05:23:00,Pacific Beach,Shared Mobility Device,closed,721 Grand Ave,Lost bird
4183157,2023-04-08T05:30:00,Pacific Beach,Shared Mobility Device,closed,4516 Mission Blvd,6 illegal birds is greater than four
4183158,2023-04-08T05:32:00,Pacific Beach,Shared Mobility Device,closed,801?813 Garnet Ave,9 illegal birds and what a mess is greater than four
4183160,2023-04-08T05:42:00,Pacific Beach,Shared Mobility Device,closed,4474 Mission Blvd,Sidewalk technology lie for two days
4183165,2023-04-08T06:18:00,Downtown,Shared Mobility Device,closed,412 K St,Look at the previous report just over an hour ago their idea of fixing the problem is to buy reducing the problem by two or three scooters but the problems remain the same but then there?s no enforcement so what are they care
4183167,2023-04-08T06:21:00,Downtown,Shared Mobility Device,closed,350 Seventh Ave,And what did was take a overstuffed corral fourth and reduce it from by two or three and moved it to another corral on seventh which is now over stuffed with seven
4183171,2023-04-08T06:34:00,Southeastern San Diego,Illegal Dumping,closed,3124 K Street,
4183173,2023-04-08T06:37:00,Mission Beach,Shared Mobility Device,closed,755 San Luis Rey Pl,2.5 hours since first report
4183174,2023-04-08T06:37:00,Downtown,Shared Mobility Device,closed,660 G St,1
4183175,2023-04-08T06:37:00,Southeastern San Diego,Illegal Dumping,closed,330 32nd Street,
4183186,2023-04-08T06:47:00,Downtown,Shared Mobility Device,closed,510 Fifth Ave,8
4183188,2023-04-08T06:48:00,Downtown,Shared Mobility Device,closed,444 Fourth Ave,2
4183189,2023-04-08T06:49:00,Downtown,Shared Mobility Device,closed,301 Fourth Ave,9
4183190,2023-04-08T06:50:00,University,Parking,closed,"on, Eastgate Mall, La Jolla, CA 92037, USA",Suspicious abandoned and parked vehicle for more than 72 hours
4183191,2023-04-08T06:51:00,Downtown,Shared Mobility Device,closed,222 J St,Ten
4183193,2023-04-08T06:53:00,North Park,Illegal Dumping,closed,3132-38 Juniper Street,
4183195,2023-04-08T06:54:00,Downtown,Shared Mobility Device,closed,401 Market St,12
4183200,2023-04-08T06:59:00,Downtown,Shared Mobility Device,closed,729 Fourth Ave,3
4183201,2023-04-08T07:01:00,Downtown,Shared Mobility Device,closed,625 Second Ave,4
4183206,2023-04-08T07:09:00,Midway-Pacific Highway,Street Flooded,closed,"3362 BARNETT AV, San Diego, CA 92110, USA",Chronic daily flooding
4183207,2023-04-08T07:09:00,Downtown,Shared Mobility Device,closed,855 W G St,5
4183214,2023-04-08T07:12:00,Downtown,Shared Mobility Device,closed,675 W G St,19
4183215,2023-04-08T07:13:00,Downtown,Shared Mobility Device,closed,675 W G St,6
4183217,2023-04-08T07:14:00,Downtown,Shared Mobility Device,closed,Pantoja Park,Twenty
4183218,2023-04-08T07:15:00,Downtown,Shared Mobility Device,closed,515?593 W G St,7
4183219,2023-04-08T07:16:00,Downtown,Shared Mobility Device,closed,515?593 W G St,21
4183223,2023-04-08T07:18:00,Downtown,Shared Mobility Device,closed,"814 STATE ST, San Diego, CA 92101, USA",8
4183228,2023-04-08T07:23:00,Downtown,Shared Mobility Device,closed,854?898 First Ave,25
4183231,2023-04-08T07:27:00,Downtown,Shared Mobility Device,closed,501?551 W B St,28
4183232,2023-04-08T07:27:00,Downtown,Shared Mobility Device,closed,1226 Columbia St,9
4183233,2023-04-08T07:29:00,North Park,Illegal Dumping,closed,4224 Iowa Street,
4183234,2023-04-08T07:29:00,Downtown,Shared Mobility Device,closed,555 W Broadway,29
4183236,2023-04-08T07:30:00,Downtown,Shared Mobility Device,closed,899 Kettner Blvd,Thirty
4183239,2023-04-08T07:32:00,Downtown,Shared Mobility Device,closed,550 W C St,31
4183241,2023-04-08T07:33:00,Downtown,Shared Mobility Device,closed,601?699 W B St,Ten
4183242,2023-04-08T07:35:00,Downtown,Shared Mobility Device,closed,1202 Kettner Blvd,11
4183244,2023-04-08T07:37:00,Encanto Neighborhoods,Illegal Dumping,closed,5818 Mariposa Place,Sofa on the sidewalk
4183245,2023-04-08T07:37:00,Downtown,Shared Mobility Device,closed,1240 India St,12
4183248,2023-04-08T07:39:00,Downtown,Shared Mobility Device,closed,675?699 W Ash St,13
4183250,2023-04-08T07:40:00,Uptown,Dead Animal,closed,3730 Goldfinch St,Dead skunk roadkill
4183252,2023-04-08T07:41:00,Encanto Neighborhoods,Illegal Dumping,closed,1140 Coban Street,
4183257,2023-04-08T07:45:00,Downtown,Shared Mobility Device,closed,"1464 COLUMBIA ST, San Diego, CA 92101, USA",14
4183259,2023-04-08T07:46:00,Encanto Neighborhoods,Illegal Dumping,closed,1221 South 49th Street,
4183263,2023-04-08T07:49:00,Downtown,Shared Mobility Device,closed,1401?1499 Union St,15
4183265,2023-04-08T07:49:00,Downtown,Illegal Dumping,closed,1862-1748 B Street,
4183266,2023-04-08T07:49:00,Downtown,Shared Mobility Device,closed,1432 Union St,36
4183270,2023-04-08T07:52:00,Downtown,Shared Mobility Device,closed,110 W A St,38
4183284,2023-04-08T07:56:00,Downtown,Illegal Dumping,closed,500 15th Street,
4183285,2023-04-08T07:56:00,Downtown,Shared Mobility Device,closed,1194 Sixth Ave,16
4183289,2023-04-08T07:58:00,Southeastern San Diego,Illegal Dumping,closed,3851 Acacia Street,
4183291,2023-04-08T08:01:00,Downtown,Illegal Dumping,closed,1502 Market Street,
4183294,2023-04-08T08:02:00,Downtown,Illegal Dumping,closed,4 17th Street,
4183298,2023-04-08T08:03:00,Downtown,Illegal Dumping,closed,Market St & 16th St,
4183301,2023-04-08T08:06:00,Barrio Logan,Illegal Dumping,closed,1930 Una Street,
4183302,2023-04-08T08:06:00,Downtown,Shared Mobility Device,closed,901 Seventh Ave,18
4183305,2023-04-08T08:10:00,Pacific Beach,Other,closed,4884 Ingraham Street,"Water continuously running down street from crack in pavement, for a month now"
4183306,2023-04-08T08:10:00,Barrio Logan,Illegal Dumping,closed,1921 Una Street,
4183309,2023-04-08T08:11:00,Downtown,Shared Mobility Device,closed,646 A St,44
4183316,2023-04-08T08:13:00,Mid-City:City Heights,Illegal Dumping,closed,3862 Swift Avenue,
4183322,2023-04-08T08:16:00,Downtown,Illegal Dumping,closed,939 South 16th Street,
4183323,2023-04-08T08:17:00,Downtown,Illegal Dumping,closed,101 16th Street,
4183324,2023-04-08T08:18:00,Mid-City:City Heights,Illegal Dumping,closed,4037 Laverne Place,
4183328,2023-04-08T08:20:00,Southeastern San Diego,Illegal Dumping,closed,3070 Logan Avenue,
4183330,2023-04-08T08:21:00,Barrio Logan,Illegal Dumping,closed,National Av & 16th St,
4183338,2023-04-08T08:25:00,Barrio Logan,Illegal Dumping,closed,1603 Logan Avenue,
4183340,2023-04-08T08:26:00,Southeastern San Diego,Illegal Dumping,closed,629 South 30th Street,
4183345,2023-04-08T08:30:00,Downtown,Shared Mobility Device,closed,343 W Date St,47. 3?5?? isn?t much clearance for a wheel chair or walker!
4183359,2023-04-08T08:36:00,Mid-City:Kensington-Talmadge,Other,closed,4427 Euclid Ave,Utility box broke
4183363,2023-04-08T08:38:00,Southeastern San Diego,Illegal Dumping,closed,2835 Webster Avenue,
4183365,2023-04-08T08:39:00,Southeastern San Diego,Illegal Dumping,closed,116 20th Street,
4183367,2023-04-08T08:40:00,Downtown,Shared Mobility Device,closed,1670 Kettner Blvd,Fifty
4183372,2023-04-08T08:42:00,Mid-City:Normal Heights,Illegal Dumping,closed,4339 35th Street,
4183374,2023-04-08T08:43:00,Mid-City:Normal Heights,Illegal Dumping,closed,4339 35th Street,
4183375,2023-04-08T08:43:00,Navajo,Pothole,closed,7345 Mission Gorge Road,Pothole  || LOCATION: Mission Gorge rd pothole  || LANE: Right || Westbound
4183390,2023-04-08T08:48:00,Southeastern San Diego,Illegal Dumping,closed,3017 Webster Avenue,
4183393,2023-04-08T08:49:00,Southeastern San Diego,Illegal Dumping,closed,23 19th Street,
4183402,2023-04-08T08:53:00,North Park,Illegal Dumping,closed,4051 Iowa Street,
4183404,2023-04-08T08:54:00,Southeastern San Diego,Illegal Dumping,closed,201 19th Street,
4183408,2023-04-08T08:55:00,Pacific Beach,Other,closed,1234 Tourmaline St,PB Elementary HVAC Wasting Electricity
4183409,2023-04-08T08:55:00,Barrio Logan,Illegal Dumping,closed,1768 Newton Avenue,
4183411,2023-04-08T08:57:00,Downtown,Shared Mobility Device,closed,2266 Kettner Blvd,57
4183414,2023-04-08T08:58:00,Downtown,Shared Mobility Device,closed,2174 Kettner Blvd,58
4183415,2023-04-08T08:59:00,Barrio Logan,Illegal Dumping,closed,1745 National Avenue,
4183430,2023-04-08T09:08:00,North Park,Illegal Dumping,closed,4021 Kansas Street,
4183437,2023-04-08T09:12:00,Greater Golden Hill,Illegal Dumping,closed,846 22nd Street,
4183444,2023-04-08T09:20:00,Southeastern San Diego,Illegal Dumping,closed,2228 Harrison Avenue,
4183449,2023-04-08T09:25:00,,Pothole,closed,"Escondido Fwy, San Diego, CA 92126, USA","on ramp from westbound Pomerado road to southbound I-15, the asphalt part, has many pothole and is very rough|| Describe the exact location of the pothole on the street./on ramp from westbound Pomerado Road to southbound I-15|| Which lane is the pothole in?/|| What is the direction of travel?/"
4183454,2023-04-08T09:28:00,North Park,Illegal Dumping,closed,2126-30 University Avenue,
4183459,2023-04-08T09:31:00,Peninsula,Pothole,closed,Shelter Island Dr,Pothole || LOCATION: Shelter Island Drive roundabout  || LANE: Right || Eastbound
4183463,2023-04-08T09:33:00,Uptown,Other,closed,"4150 Ingalls St, San Diego, CA 92103, USA",Electrical box damages and dangerous
4183465,2023-04-08T09:34:00,Southeastern San Diego,Illegal Dumping,closed,912 South 39th Street,
4183467,2023-04-08T09:34:00,Southeastern San Diego,Illegal Dumping,closed,2930 Ocean View Boulevard,
4183469,2023-04-08T09:36:00,Pacific Beach,Parks Issue,closed,4033 Ingraham St,Dogs of leash at school park where kids are practicing soccer. My kids attend school here and have after school activities. I?m sick of it being used as a dog park. There are signs but nobody cares. Dog poop everywhere. Grass dug up. Dogs running at kids. This needs to be enforced and stop being used as a dog park ASAP!
4183470,2023-04-08T09:36:00,Balboa Park,ROW Maintenance,closed,"1770 VILLAGE PL, 92101",HUMAN FECES IN FRONT OF THE BLDG   NATASHA 619-337-5780
4183472,2023-04-08T09:38:00,Southeastern San Diego,Illegal Dumping,closed,3031 1/2 Franklin Avenue,
4183478,2023-04-08T09:45:00,Southeastern San Diego,Illegal Dumping,closed,3090 Webster Avenue,
4183481,2023-04-08T09:45:00,Skyline-Paradise Hills,Parking,closed,8520 Parkbrook Lane,Trailer left in street
4183487,2023-04-08T09:47:00,Ocean Beach,Shared Mobility Device,closed,1488 Sunset Cliffs Blvd,Sixty
4183490,2023-04-08T09:48:00,Ocean Beach,Shared Mobility Device,closed,4802 Pescadero Ave,61
4183493,2023-04-08T09:50:00,Ocean Beach,Shared Mobility Device,closed,4802 Pescadero Ave,61
4183496,2023-04-08T09:50:00,Ocean Beach,Shared Mobility Device,closed,"1659 SUNSET CLIFFS BL, San Diego, CA 92107, USA",62
4183498,2023-04-08T09:51:00,Southeastern San Diego,Illegal Dumping,closed,35 31st Street,
4183499,2023-04-08T09:52:00,Ocean Beach,Shared Mobility Device,closed,1739 Sunset Cliffs Blvd,63
4183503,2023-04-08T09:55:00,Ocean Beach,Shared Mobility Device,closed,1758?1772 Sunset Cliffs Blvd,Vt21z iss TAPED together! Does this meet Bird and the city?s upkeep standards?
4183511,2023-04-08T10:01:00,Ocean Beach,Shared Mobility Device,closed,1910 Abbott St,66
4183512,2023-04-08T10:02:00,Ocean Beach,Shared Mobility Device,closed,"1914 ABBOTT ST, San Diego, CA 92107, USA",37
4183520,2023-04-08T10:10:00,Encanto Neighborhoods,Illegal Dumping,closed,5234 Geneva Avenue,
4183527,2023-04-08T10:11:00,Southeastern San Diego,Illegal Dumping,closed,3755 Hemlock Street,
4183544,2023-04-08T10:17:00,Encanto Neighborhoods,Illegal Dumping,closed,5315 Naranja Street,
4183555,2023-04-08T10:20:00,Southeastern San Diego,Illegal Dumping,closed,3693 Logan Avenue,
4183561,2023-04-08T10:22:00,Mid-City:Normal Heights,Other,closed,"4652 36TH ST, San Diego, CA 92116, USA",Water leak
4183564,2023-04-08T10:24:00,Encanto Neighborhoods,Illegal Dumping,closed,617 Stork Street,
4183569,2023-04-08T10:29:00,Mid-City:Eastern Area,Illegal Dumping,closed,Streamview Dr & 55th St,
4183574,2023-04-08T10:33:00,Mission Beach,Shared Mobility Device,closed,3116 Mission Blvd,67
4183578,2023-04-08T10:37:00,Mid-City:Eastern Area,Illegal Dumping,closed,6020 Streamview Drive,
4183579,2023-04-08T10:37:00,Skyline-Paradise Hills,Illegal Dumping,closed,898 Angelus Avenue,
4183580,2023-04-08T10:38:00,Mission Beach,Shared Mobility Device,closed,734 San Fernando Pl,68
4183581,2023-04-08T10:39:00,Mission Beach,Shared Mobility Device,closed,2952?2962 Mission Blvd,68
4183583,2023-04-08T10:41:00,Mid-City:Eastern Area,Illegal Dumping,closed,5848 Streamview Drive,
4183584,2023-04-08T10:42:00,Mid-City:Eastern Area,Illegal Dumping,closed,5848 Streamview Drive,
4183586,2023-04-08T10:42:00,Mission Beach,Shared Mobility Device,closed,2700?2714 Mission Blvd,Seventy
4183587,2023-04-08T10:44:00,Mission Beach,Shared Mobility Device,closed,2637 Mission Blvd,71
4183596,2023-04-08T10:47:00,Mid-City:City Heights,Other,closed,3636 Fairmount Avenue,Noise ROASTERS
4183609,2023-04-08T10:54:00,Mission Beach,Shared Mobility Device,closed,"3412 MISSION BL, San Diego, CA 92109, USA",71
4183612,2023-04-08T10:56:00,Mission Beach,Shared Mobility Device,closed,805 El Carmel Pl,72
4183614,2023-04-08T10:57:00,Mid-City:City Heights,Illegal Dumping,closed,4669 Wightman Street,
4183616,2023-04-08T10:58:00,Mission Beach,Shared Mobility Device,closed,3705 Mission Blvd,73
4183617,2023-04-08T10:59:00,Mid-City:City Heights,Illegal Dumping,closed,3743 Menlo Avenue,
4183618,2023-04-08T11:00:00,Mission Beach,Shared Mobility Device,closed,3770 Mission Blvd,74
4183619,2023-04-08T11:01:00,Skyline-Paradise Hills,Illegal Dumping,closed,7395 Brookhaven Road,
4183620,2023-04-08T11:01:00,Mid-City:City Heights,Illegal Dumping,closed,3724 47th Street,
4183621,2023-04-08T11:01:00,Mission Beach,Shared Mobility Device,closed,3807 Mission Blvd,75
4183622,2023-04-08T11:01:00,Southeastern San Diego,Other,closed,3050 K St,Strong Rotting Odor coming from vacant home
4183626,2023-04-08T11:08:00,Pacific Beach,Shared Mobility Device,closed,4305 Mission Blvd,76
4183629,2023-04-08T11:10:00,Pacific Beach,Shared Mobility Device,closed,4477 Mission Blvd,77
4183631,2023-04-08T11:11:00,Pacific Beach,Shared Mobility Device,closed,"4506 MISSION BL, San Diego, CA 92109, USA",78
4183632,2023-04-08T11:11:00,Skyline-Paradise Hills,Illegal Dumping,closed,1782 Paradise Mesa Road,
4183633,2023-04-08T11:11:00,Mid-City:City Heights,Illegal Dumping,closed,3820 43rd Street,
4183634,2023-04-08T11:12:00,Pacific Beach,Shared Mobility Device,closed,"792 FELSPAR ST, San Diego, CA 92109, USA",79
4183637,2023-04-08T11:14:00,Pacific Beach,Shared Mobility Device,closed,4687 Mission Blvd,Eighty
4183639,2023-04-08T11:15:00,Pacific Beach,Shared Mobility Device,closed,4692 Mission Blvd,81
4183647,2023-04-08T11:17:00,Pacific Beach,Shared Mobility Device,closed,4773 Mission Blvd,82
4183650,2023-04-08T11:18:00,Pacific Beach,Shared Mobility Device,closed,"4792 MISSION BL, San Diego, CA 92109, USA",83
4183651,2023-04-08T11:18:00,Southeastern San Diego,ROW Maintenance,closed,318 19th St,Transient criminals continue to vandalize public and private property.  Enforcement drives by daily as this is a mere two blocks from SDPD headquarters city redlining of enforcement and curative actions is dire.
4183653,2023-04-08T11:19:00,,Illegal Dumping,closed,405 Honeysuckle Lane,
4183654,2023-04-08T11:19:00,Mid-City:City Heights,Illegal Dumping,closed,3747 42nd Street,
4183655,2023-04-08T11:20:00,Pacific Beach,Shared Mobility Device,closed,801?807 Law St,84
4183659,2023-04-08T11:23:00,Mid-City:City Heights,Illegal Dumping,closed,3622 Van Dyke Avenue,
4183667,2023-04-08T11:25:00,Encanto Neighborhoods,Illegal Dumping,closed,5818 Mariposa Place,
4183671,2023-04-08T11:28:00,Mid-City:City Heights,Illegal Dumping,closed,3625 Marlborough Avenue,
4183677,2023-04-08T11:35:00,Mid-City:City Heights,Illegal Dumping,closed,3644 Marlborough Avenue,
4183682,2023-04-08T11:45:00,,Dead Animal,closed,"2131 SHELTER ISLAND DR, San Diego, CA 92106",Seagull in the street
4183685,2023-04-08T11:47:00,La Jolla,Shared Mobility Device,closed,7807 Girard Ave,85
4183687,2023-04-08T11:47:00,Skyline-Paradise Hills,Other,closed,"464 68TH ST, San Diego, CA 92114, USA",Case #04159162
4183688,2023-04-08T11:51:00,Downtown,Sidewalk Repair Issue,closed,385 W Harbor Dr,Broken meter cover and hole
4183694,2023-04-08T11:54:00,Encanto Neighborhoods,Street Light Maintenance,closed,"562 51ST ST, San Diego, CA 92114, USA",Looks like homeless was able to get this opened to be able to charge phone and is left open
4183716,2023-04-08T12:09:00,Skyline-Paradise Hills,Other,closed,"456 68TH ST, San Diego, CA 92114, USA","Ordered new trash can, not delivered.  Application Number:Â 04159162"
4183726,2023-04-08T12:15:00,Downtown,Other,closed,"1454 ISLAND AV, San Diego, CA 92101, USA",Old poop bag dispensers not in use for years now
4183728,2023-04-08T12:17:00,Downtown,Graffiti - Public,closed,"440 PARK BL, San Diego, CA 92101, USA",East Village needs more help.  It is not being maintained properly. Please itilize our tax dollars better.
4183729,2023-04-08T12:18:00,North Park,Pothole,closed,"3798 33rd St, San Diego, CA 92104, USA","Exit ramp from Southbound 805 onto University Ave/N Park Way has splitting and large holes. North Park Way,  once off of the ramp to Bancroft is very bad as well. || Describe the exact location of the pothole on the street./North Park Wy/university Ave off-ramp from southbound 805 AND North park Wy  west to Bancroft is very bad|| Which lane is the pothole in?/Both|| What is the direction of travel?/"
4183732,2023-04-08T12:23:00,Uptown,Other,closed,1741 Adams Avenue,Exposed utilities
4183736,2023-04-08T12:26:00,Downtown,ROW Maintenance,closed,"1722 BROADWAY, San Diego, CA 92101, USA",Broken gate
4183738,2023-04-08T12:27:00,Downtown,ROW Maintenance,closed,"1722 BROADWAY, San Diego, CA 92101, USA",Damaged gate
4183743,2023-04-08T12:34:00,Pacific Beach,Other,closed,3763 Ingraham St,Open drug use and drinking
4183751,2023-04-08T12:43:00,Pacific Beach,Shared Mobility Device,closed,1203 Garnet Ave,87
4183760,2023-04-08T12:48:00,Mission Bay Park,Other,closed,2727 De Anza Road,Tall Weeds a long walkway unbelievable all the way around
4183762,2023-04-08T12:50:00,Pacific Beach,Shared Mobility Device,closed,1072?1098 Thomas Ave,88
4183765,2023-04-08T12:51:00,Pacific Beach,Shared Mobility Device,closed,4310 Dawes St,89
4183792,2023-04-08T13:13:00,Pacific Beach,Shared Mobility Device,closed,1076 Pacific Beach Dr,91
4183803,2023-04-08T13:21:00,Mission Beach,Shared Mobility Device,closed,4004 Mission Blvd,93
4183809,2023-04-08T13:26:00,Mission Beach,Shared Mobility Device,closed,720 San Luis Obispo Pl,94
4183821,2023-04-08T13:32:00,Mission Bay Park,Shared Mobility Device,closed,"1248 WEST MISSION BAY DR, San Diego, CA 92109, USA",95
4183832,2023-04-08T13:41:00,Encanto Neighborhoods,Other,closed,"Plaza Blvd & Carefree Dr, San Diego, CA 92114, USA",Manhole cover inverted.  Cover is right lane of traffic   VERY HAZARDOUS   Cover has  raised reinforcements exposed to traffic.
4183840,2023-04-08T13:52:00,Mira Mesa,Encampment,closed,"8317 GOLD COAST DR, San Diego, CA",
4183841,2023-04-08T13:52:00,Old Town San Diego,Shared Mobility Device,closed,2509 Juan St,Fifty
4183850,2023-04-08T14:02:00,University,Pothole,closed,"San Diego Fwy, La Jolla, CA 92037, USA","very dangerous pothole on the northbound entrance to I5 from la Jolla village drive. it caused a tire blowout. needs to be fixed before there's an accident on this very highly used entrance|| Describe the exact location of the pothole on the street./I5 north bound entrance from la Jolla village drive, at the merge point|| Which lane is the pothole in?/on the entry lane|| What is the direction of travel?/Northbound"
4183887,2023-04-08T14:36:00,Balboa Park,Shared Mobility Device,closed,2601?2691 Sixth Ave,102
4183892,2023-04-08T14:41:00,University,Other,closed,2555 Curie Pl,Possible pipe leak
4183903,2023-04-08T14:47:00,Balboa Park,Shared Mobility Device,closed,1350 El Prado,103
4183906,2023-04-08T14:51:00,Downtown,Shared Mobility Device,closed,"326 03RD AV, San Diego, CA 92101, USA",Lost count on how many reports
4183973,2023-04-08T15:59:00,Clairemont Mesa,Other,closed,Balboa Ave,Noise Complaint
4184032,2023-04-08T16:47:00,Miramar Ranch North,Traffic Sign Maintenance,closed,Interstate 15,"Sign knocked down, lying on ground."
4184033,2023-04-08T16:47:00,Downtown,Shared Mobility Device,closed,775 W Broadway,118
4184034,2023-04-08T16:48:00,Downtown,Shared Mobility Device,closed,775 W Broadway,Double riding on the sidewalk
4184036,2023-04-08T16:50:00,Downtown,Shared Mobility Device,closed,701 Kettner Blvd,119
4184042,2023-04-08T16:51:00,Downtown,Shared Mobility Device,closed,594?598 W G St,120
4184043,2023-04-08T16:52:00,Downtown,Shared Mobility Device,closed,515?593 W G St,121
4184059,2023-04-08T17:03:00,Downtown,Shared Mobility Device,closed,301 Fourth Ave,126
4184067,2023-04-08T17:06:00,Skyline-Paradise Hills,Other,closed,5758 Roanoke Street,Speeders on 5757 Roanoke Street hit this neighbor dog
4184070,2023-04-08T17:08:00,Downtown,Shared Mobility Device,closed,339 Seventh Ave,129
4184107,2023-04-08T17:38:00,Rancho Penasquitos,Traffic Sign Maintenance,closed,"SR 56 Bike Trail, San Diego, CA 92129, USA",Old sign with year 2021 along East bound ramp from Black Mountain rd onto 56 east bound.
4184163,2023-04-08T18:35:00,Downtown,Other,closed,545 Park Blvd,"They?re back, hanging out here all day and into the late evening hours, selling their drugs and who knows what else  there are signs posted saying no loitering but not enforced and they know it  Island Village is nothing but a magnet for illegal activity   DO SOMETHING !"
4184196,2023-04-08T19:08:00,Downtown,Other,closed,1000?1098 J St,"Downtown cars and motorcyles illegal noise.  Vehicles with illegally modified mufflers and tailpipes   A state law known as the Stop Loud and Excessive Exhaust Pollution Act, or the SLEEP Act, that went into effect last spring raised fines for illegal modifications of mufflers and exhaust systems."
4184197,2023-04-08T19:08:00,Midway-Pacific Highway,Traffic Signal Issue,closed,Rosecrans St,Left turn traffic signal turned sideways
4184207,2023-04-08T19:24:00,Pacific Beach,Other,closed,1571 Beryl St,"Water leak coming from under the road from broken pipe on the corner of Ingram and Beryl, pacific beach"
4184220,2023-04-08T19:53:00,Barrio Logan,Other,closed,3718 Dalbergia St,Prostitution
4184221,2023-04-08T19:53:00,Barrio Logan,Other,closed,3743 Dalbergia St,Prostitution
4184223,2023-04-08T19:54:00,Barrio Logan,Other,closed,2120 Woden St,Prostitution
4184225,2023-04-08T19:54:00,Barrio Logan,Other,closed,2005 Vesta St,Prostitution
4184294,2023-04-08T23:36:00,Southeastern San Diego,Other,closed,3762 Cottonwood St,Loud music
